name,safe_name,price,link,image,file,original_file,processed_file,processed_size,label
Nutmaster Kakaolu Fındık Kreması & Grisini 52G,Nutmaster Kakaolu Fındık Kreması & Grisini 52G,24.50,https://www.migros.com.tr/nutmaster-kakaolu-findik-kremasi-grisini-52g-p-6d19dc,https://images.migrosone.com/sanalmarket/product/07150044/07150044-cc1f35.jpg,choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G.jpg,choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G.jpg,dataset_split\train_aug\choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G_aug1.jpg,330x330,nuts_seeds
Nutmaster Kakaolu Fındık Kreması & Grisini 52G,Nutmaster Kakaolu Fındık Kreması & Grisini 52G,24.50,https://www.migros.com.tr/nutmaster-kakaolu-findik-kremasi-grisini-52g-p-6d19dc,https://images.migrosone.com/sanalmarket/product/07150044/07150044-cc1f35.jpg,choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G.jpg,choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G.jpg,dataset_split\train_aug\choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G_aug2.jpg,330x330,nuts_seeds
Nutmaster Kakaolu Fındık Kreması & Grisini 52G,Nutmaster Kakaolu Fındık Kreması & Grisini 52G,24.50,https://www.migros.com.tr/nutmaster-kakaolu-findik-kremasi-grisini-52g-p-6d19dc,https://images.migrosone.com/sanalmarket/product/07150044/07150044-cc1f35.jpg,choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G.jpg,choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G.jpg,dataset_split\train_aug\choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G_aug3.jpg,330x330,nuts_seeds
Eti Tutku Tart 45 G,Eti Tutku Tart 45 G,20.00,https://www.migros.com.tr/eti-tutku-tart-45-g-p-6b0026,https://images.migrosone.com/sanalmarket/product/07012390/07012390_1-aa0216.jpg,snack_Eti Tutku Tart 45 G.jpg,snack_Eti Tutku Tart 45 G.jpg,dataset_split\train_aug\snack_Eti Tutku Tart 45 G_orig.jpg,330x330,biscuit
Eti Tutku Tart 45 G,Eti Tutku Tart 45 G,20.00,https://www.migros.com.tr/eti-tutku-tart-45-g-p-6b0026,https://images.migrosone.com/sanalmarket/product/07012390/07012390_1-aa0216.jpg,snack_Eti Tutku Tart 45 G.jpg,snack_Eti Tutku Tart 45 G.jpg,dataset_split\train_aug\snack_Eti Tutku Tart 45 G_aug1.jpg,330x330,biscuit
Eti Tutku Tart 45 G,Eti Tutku Tart 45 G,20.00,https://www.migros.com.tr/eti-tutku-tart-45-g-p-6b0026,https://images.migrosone.com/sanalmarket/product/07012390/07012390_1-aa0216.jpg,snack_Eti Tutku Tart 45 G.jpg,snack_Eti Tutku Tart 45 G.jpg,dataset_split\train_aug\snack_Eti Tutku Tart 45 G_aug2.jpg,330x330,biscuit
Eti Tutku Tart 45 G,Eti Tutku Tart 45 G,20.00,https://www.migros.com.tr/eti-tutku-tart-45-g-p-6b0026,https://images.migrosone.com/sanalmarket/product/07012390/07012390_1-aa0216.jpg,snack_Eti Tutku Tart 45 G.jpg,snack_Eti Tutku Tart 45 G.jpg,dataset_split\train_aug\snack_Eti Tutku Tart 45 G_aug3.jpg,330x330,biscuit
Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G,Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G,72.95,https://www.migros.com.tr/eti-burcak-tam-bugday-unlu-biskuvi-3-x-131-g-p-6af755,https://images.migrosone.com/sanalmarket/product/07010133/07010133-2cad2d.jpg,snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G.jpg,snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G.jpg,dataset_split\train_aug\snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G_orig.jpg,330x330,biscuit
Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G,Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G,72.95,https://www.migros.com.tr/eti-burcak-tam-bugday-unlu-biskuvi-3-x-131-g-p-6af755,https://images.migrosone.com/sanalmarket/product/07010133/07010133-2cad2d.jpg,snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G.jpg,snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G.jpg,dataset_split\train_aug\snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G_aug1.jpg,330x330,biscuit
Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G,Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G,72.95,https://www.migros.com.tr/eti-burcak-tam-bugday-unlu-biskuvi-3-x-131-g-p-6af755,https://images.migrosone.com/sanalmarket/product/07010133/07010133-2cad2d.jpg,snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G.jpg,snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G.jpg,dataset_split\train_aug\snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G_aug2.jpg,330x330,biscuit
Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G,Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G,72.95,https://www.migros.com.tr/eti-burcak-tam-bugday-unlu-biskuvi-3-x-131-g-p-6af755,https://images.migrosone.com/sanalmarket/product/07010133/07010133-2cad2d.jpg,snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G.jpg,snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G.jpg,dataset_split\train_aug\snack_Eti Burçak Tam Buğday Unlu Bisküvi 3 x 131 G_aug3.jpg,330x330,biscuit
Sarelle Orman Meyveli Gofret 33 G,Sarelle Orman Meyveli Gofret 33 G,25.00,https://www.migros.com.tr/sarelle-orman-meyveli-gofret-33-g-p-6b49b6,https://images.migrosone.com/sanalmarket/product/07031222/07031222_1-c3505a.jpg,choco_Sarelle Orman Meyveli Gofret 33 G.jpg,choco_Sarelle Orman Meyveli Gofret 33 G.jpg,dataset_split\train_aug\choco_Sarelle Orman Meyveli Gofret 33 G_orig.jpg,330x330,biscuit
Sarelle Orman Meyveli Gofret 33 G,Sarelle Orman Meyveli Gofret 33 G,25.00,https://www.migros.com.tr/sarelle-orman-meyveli-gofret-33-g-p-6b49b6,https://images.migrosone.com/sanalmarket/product/07031222/07031222_1-c3505a.jpg,choco_Sarelle Orman Meyveli Gofret 33 G.jpg,choco_Sarelle Orman Meyveli Gofret 33 G.jpg,dataset_split\train_aug\choco_Sarelle Orman Meyveli Gofret 33 G_aug1.jpg,330x330,biscuit
Sarelle Orman Meyveli Gofret 33 G,Sarelle Orman Meyveli Gofret 33 G,25.00,https://www.migros.com.tr/sarelle-orman-meyveli-gofret-33-g-p-6b49b6,https://images.migrosone.com/sanalmarket/product/07031222/07031222_1-c3505a.jpg,choco_Sarelle Orman Meyveli Gofret 33 G.jpg,choco_Sarelle Orman Meyveli Gofret 33 G.jpg,dataset_split\train_aug\choco_Sarelle Orman Meyveli Gofret 33 G_aug2.jpg,330x330,biscuit
Sarelle Orman Meyveli Gofret 33 G,Sarelle Orman Meyveli Gofret 33 G,25.00,https://www.migros.com.tr/sarelle-orman-meyveli-gofret-33-g-p-6b49b6,https://images.migrosone.com/sanalmarket/product/07031222/07031222_1-c3505a.jpg,choco_Sarelle Orman Meyveli Gofret 33 G.jpg,choco_Sarelle Orman Meyveli Gofret 33 G.jpg,dataset_split\train_aug\choco_Sarelle Orman Meyveli Gofret 33 G_aug3.jpg,330x330,biscuit
Saklıköy Çikolata Kremalı Bisküvi 87 G,Saklıköy Çikolata Kremalı Bisküvi 87 G,22.95,https://www.migros.com.tr/saklikoy-cikolata-kremali-biskuvi-87-g-p-6b1cd3,https://images.migrosone.com/sanalmarket/product/07019731/07019731-d642e7.jpg,choco_Saklıköy Çikolata Kremalı Bisküvi 87 G.jpg,choco_Saklıköy Çikolata Kremalı Bisküvi 87 G.jpg,dataset_split\train_aug\choco_Saklıköy Çikolata Kremalı Bisküvi 87 G_orig.jpg,330x330,chocolate
Saklıköy Çikolata Kremalı Bisküvi 87 G,Saklıköy Çikolata Kremalı Bisküvi 87 G,22.95,https://www.migros.com.tr/saklikoy-cikolata-kremali-biskuvi-87-g-p-6b1cd3,https://images.migrosone.com/sanalmarket/product/07019731/07019731-d642e7.jpg,choco_Saklıköy Çikolata Kremalı Bisküvi 87 G.jpg,choco_Saklıköy Çikolata Kremalı Bisküvi 87 G.jpg,dataset_split\train_aug\choco_Saklıköy Çikolata Kremalı Bisküvi 87 G_aug1.jpg,330x330,chocolate
Saklıköy Çikolata Kremalı Bisküvi 87 G,Saklıköy Çikolata Kremalı Bisküvi 87 G,22.95,https://www.migros.com.tr/saklikoy-cikolata-kremali-biskuvi-87-g-p-6b1cd3,https://images.migrosone.com/sanalmarket/product/07019731/07019731-d642e7.jpg,choco_Saklıköy Çikolata Kremalı Bisküvi 87 G.jpg,choco_Saklıköy Çikolata Kremalı Bisküvi 87 G.jpg,dataset_split\train_aug\choco_Saklıköy Çikolata Kremalı Bisküvi 87 G_aug2.jpg,330x330,chocolate
Saklıköy Çikolata Kremalı Bisküvi 87 G,Saklıköy Çikolata Kremalı Bisküvi 87 G,22.95,https://www.migros.com.tr/saklikoy-cikolata-kremali-biskuvi-87-g-p-6b1cd3,https://images.migrosone.com/sanalmarket/product/07019731/07019731-d642e7.jpg,choco_Saklıköy Çikolata Kremalı Bisküvi 87 G.jpg,choco_Saklıköy Çikolata Kremalı Bisküvi 87 G.jpg,dataset_split\train_aug\choco_Saklıköy Çikolata Kremalı Bisküvi 87 G_aug3.jpg,330x330,chocolate
